2015.04.02. 22:09:59
2015.04.20. 17:57:41
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	36	0	0	2	3	-232
Geri____	290	16	302	15	0	5147


2015.04.20. 18:02:38
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	33	0	0	2	3	-233
Geri____	215	16	283	15	0	5090


2015.04.20. 18:03:45
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	45	0	0	2	3	-227
Geri____	288	16	427	15	0	5271


2015.04.20. 18:05:54
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	34	0	0	2	3	-233
Geri____	457	16	343	15	0	5271


2015.04.20. 18:06:18
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	29	0	0	2	3	-235
Geri____	328	16	217	16	1	5031


2015.04.20. 18:06:40
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	33	0	0	2	3	-233
Geri____	249	16	358	15	0	5182


2015.04.20. 18:07:07
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	27	0	0	2	3	-236
Geri____	298	16	235	16	1	5034


2015.04.20. 18:22:16
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	38	0	0	2	3	-231
Geri____	275	16	391	15	0	5228


2015.04.20. 18:23:10
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	177	0	0	15	15	-661
Geri____	361	16	323	17	1	5253


2015.04.20. 18:32:53
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	36	0	0	2	3	-232
Geri____	315	16	189	15	0	5046


2015.04.20. 18:33:14
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	35	0	0	2	3	-232
Geri____	436	16	314	15	0	5232


2015.04.20. 18:33:57
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	50	0	0	3	4	-275
Geri____	248	16	371	15	0	5195


2015.04.20. 18:39:21
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	52	0	0	3	3	-124
Geri____	360	16	329	15	0	5209


2015.04.20. 18:39:40
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	33	0	0	2	2	-83
Geri____	246	16	285	15	0	5108


2015.04.20. 18:50:55
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	36	0	0	2	3	-232
Geri____	273	16	356	16	1	5142


2015.04.20. 18:52:33
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	43	0	0	2	2	-78
Geri____	225	16	456	15	0	5268


2015.04.20. 18:52:51
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	31	0	0	2	3	-234
Geri____	220	16	140	16	1	4900


2015.04.20. 18:53:32
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	23	0	0	1	0	111
Geri____	241	16	197	15	0	5017


2015.04.20. 18:55:34
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	52	0	0	2	2	-74
Geri____	218	16	196	15	0	5005


2015.04.20. 18:58:15
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	48	0	0	4	5	-326
Geri____	167	16	148	15	0	4931


2015.04.20. 19:00:58
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	67	0	0	4	3	-16
Geri____	181	16	106	15	0	4896


2015.04.20. 19:03:52
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	42	0	0	4	4	-179
Geri____	250	16	151	16	1	4926


2015.04.20. 19:05:58
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	29	0	0	2	2	-85
Geri____	197	16	126	16	1	4874


2015.04.20. 19:11:28
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	31	0	0	2	2	-84
Geri____	201	16	149	16	1	4899


2015.04.20. 19:19:37
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	23	0	0	1	0	111
Geri____	170	16	88	15	0	4873


2015.04.20. 19:23:04
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	23	0	0	1	1	-38
Geri____	168	16	104	15	0	4888


2015.04.20. 19:23:18
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	16	0	0	1	1	-42
Geri____	186	16	131	15	0	4924


2015.04.20. 19:23:31
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	35	0	0	2	3	-232
Geri____	154	16	124	15	0	4901


2015.04.20. 19:23:48
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	35	0	0	2	1	67
Geri____	640	16	205	15	0	5225


2015.04.20. 19:24:05
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	23	0	0	3	2	11
Geri____	210	16	107	16	1	4862


2015.04.20. 19:24:26
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	23	0	0	2	1	61
Geri____	196	16	116	16	1	4864


2015.04.20. 19:24:41
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	15	0	0	1	2	-192
Geri____	179	16	122	15	0	4911


2015.04.20. 19:25:00
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	23	0	0	3	2	11
Geri____	288	16	96	16	1	4890


2015.04.20. 19:27:18
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	23	0	0	1	0	111
Geri____	175	16	92	15	0	4879


2015.04.20. 19:34:51
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	23	0	0	1	1	-38
Geri____	198	16	113	15	0	4912


2015.04.20. 19:35:04
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	29	0	0	1	2	-185
Geri____	177	16	116	15	0	4904


2015.04.20. 19:35:17
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	35	0	0	2	2	-82
Geri____	147	16	136	15	0	4909


2015.04.20. 19:35:30
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	35	0	0	2	2	-82
Geri____	146	16	140	15	0	4913


2015.04.20. 19:35:49
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	35	0	0	2	1	67
Geri____	693	16	329	15	0	5375


2015.04.20. 19:36:06
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	24	0	0	2	1	62
Geri____	179	16	161	16	1	4900


2015.04.20. 19:36:22
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	23	0	0	2	1	61
Geri____	178	16	189	15	0	4978


2015.04.20. 19:38:16
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	35	0	0	2	1	67
Geri____	223	16	816	15	0	5627


2015.04.20. 19:38:30
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	28	0	0	2	2	-86
Geri____	201	16	120	16	1	4870


2015.04.20. 19:38:50
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	24	0	0	2	2	-88
Geri____	256	16	226	16	1	5004


2015.04.20. 19:39:04
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	35	0	0	2	2	-82
Geri____	154	16	180	15	0	4957


2015.04.20. 19:39:21
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	29	0	0	2	2	-85
Geri____	180	16	162	15	0	4952


2015.04.20. 19:39:50
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	76	0	0	8	2	538
Geri____	305	16	440	17	2	5192


2015.04.20. 19:40:06
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	16	0	0	1	1	-42
Geri____	174	16	179	15	0	4966


2015.04.20. 19:40:22
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	23	0	0	1	0	111
Geri____	170	16	101	15	0	4886


2015.04.20. 19:40:38
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	28	0	0	2	3	-236
Geri____	185	16	141	16	1	4883


2015.04.20. 19:40:52
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	35	0	0	2	1	67
Geri____	159	16	117	15	0	4896


2015.04.20. 19:41:09
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	28	0	0	2	3	-236
Geri____	197	16	174	16	1	4922


2015.04.20. 19:41:29
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	32	0	0	3	3	-134
Geri____	254	16	173	17	2	4900


2015.04.20. 19:41:46
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	24	0	0	2	2	-88
Geri____	201	16	115	16	1	4865


2015.04.20. 19:42:00
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	35	0	0	2	3	-232
Geri____	153	16	109	15	0	4885


2015.04.20. 19:42:13
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	35	0	0	2	3	-232
Geri____	153	16	97	15	0	4873


2015.04.20. 19:42:28
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	23	0	0	1	1	-38
Geri____	167	16	121	15	0	4904


2015.04.20. 19:42:47
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	24	0	0	2	1	62
Geri____	259	16	114	16	1	4893


2015.04.20. 19:43:04
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	23	0	0	2	3	-238
Geri____	201	16	97	16	1	4847


2015.04.20. 19:43:19
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	23	0	0	1	1	-38
Geri____	170	16	90	15	0	4875


2015.04.20. 19:43:33
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	16	0	0	1	2	-192
Geri____	176	16	154	15	0	4942


2015.04.20. 19:43:47
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	16	0	0	1	2	-192
Geri____	187	16	129	15	0	4922


2015.04.20. 21:00:31
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	22	0	0	1	1	-39
Geri____	165	16	99	15	0	4881


2015.04.20. 21:02:54
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	339	16	148	27	9	4867
Geri____	80	0	0	16	12	-160


2015.04.20. 21:05:02
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	118	0	0	14	13	-491
Geri____	297	16	133	30	11	4831


2015.04.20. 21:05:23
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	81	0	0	7	4	140
Geri____	246	16	96	23	2	5419


2015.04.20. 21:07:15
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	167	16	101	18	0	5184
Geri____	72	0	0	4	4	-164


2015.04.20. 21:10:24
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	153	0	0	10	5	326
Geri____	269	16	136	23	2	5470


2015.04.20. 21:11:09
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	154	0	0	9	6	77
Geri____	336	16	238	22	5	5056


2015.04.20. 21:13:14
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	98	0	0	7	3	299
Geri____	244	16	124	22	3	5196


2015.04.20. 21:16:11
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	358	16	392	27	6	5571
Geri____	183	0	0	11	6	291


2015.04.20. 21:23:41
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	167	0	1	14	11	-165
Geri____	243	16	1920	27	8	6741


2015.04.20. 21:26:28
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	112	0	0	10	8	-144
Geri____	232	16	315	23	4	5331


2015.04.20. 21:32:24
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	117	0	0	7	5	8
Geri____	364	16	156	20	3	5088


2015.04.20. 21:32:57
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	303	0	0	15	10	151
Geri____	256	16	107	27	11	4485


2015.04.20. 21:33:35
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	237	16	137	24	3	5405
Geri____	134	0	0	12	9	-83


2015.04.20. 21:34:13
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	57	0	0	7	6	-171
Geri____	199	16	134	23	3	5283


2015.04.20. 21:34:29
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	214	16	90	21	3	5047
Geri____	70	0	0	7	5	-15


2015.04.20. 21:34:49
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	361	16	146	23	5	5076
Geri____	53	0	0	8	3	376


2015.04.20. 21:35:08
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	302	16	135	28	9	4936
Geri____	95	0	0	13	12	-452


2015.04.20. 21:35:23
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	67	0	0	5	2	233
Geri____	177	16	88	19	2	4976


2015.04.20. 21:35:39
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	203	16	102	23	3	5253
Geri____	53	0	0	6	4	26


2015.04.20. 21:36:01
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	77	0	0	10	8	-161
Geri____	256	16	216	25	6	5144


2015.04.20. 21:37:19
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	463	16	135	26	7	5116
Geri____	120	0	0	14	7	410


2015.04.20. 21:37:42
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	73	0	0	12	8	36
Geri____	266	16	133	26	7	5016


2015.04.20. 21:38:12
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	86	0	0	13	8	143
Geri____	261	16	105	27	7	5085


2015.04.20. 21:38:35
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	60	0	0	7	5	-20
Geri____	261	16	76	22	3	5156


2015.04.20. 21:38:51
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	174	16	86	15	0	4873


2015.04.20. 21:39:05
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
Geri____	176	16	100	15	0	4888


2015.04.20. 21:39:24
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	194	16	114	21	3	5061
Geri____	49	0	0	7	5	-25


2015.04.20. 21:39:39
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	59	0	0	5	3	79
Geri____	187	16	96	19	2	4989


2015.04.20. 21:39:53
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	196	16	120	15	0	4918
Geri____	35	0	0	3	3	-132


2015.04.20. 21:40:10
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	67	0	0	6	4	33
Geri____	222	16	112	22	2	5323


2015.04.20. 21:40:31
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	276	16	130	28	8	5068
Geri____	114	0	0	13	10	-143


2015.04.20. 21:40:56
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	281	16	211	23	3	5401
Geri____	67	0	0	7	4	133


2015.04.20. 21:41:16
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	97	0	0	18	14	-251
Geri____	235	16	76	32	14	4493


2015.04.20. 21:42:08
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	220	16	99	21	6	4609
Geri____	69	0	0	9	6	34


2015.04.20. 21:42:27
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	113	0	0	12	10	-243
Geri____	213	16	131	25	7	4887


2015.04.20. 21:42:53
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	315	16	94	37	12	5351
Geri____	107	0	0	18	13	-96


2015.04.20. 21:43:09
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	189	16	100	21	3	5044
Geri____	49	0	0	6	3	174


2015.04.20. 21:43:26
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	61	0	0	6	4	30
Geri____	189	16	120	20	3	4964


2015.04.20. 21:43:49
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	272	16	201	23	6	4937
Geri____	85	0	0	10	7	-7


2015.04.20. 21:44:06
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	378	16	186	18	3	4925
Geri____	53	0	0	7	5	-23


2015.04.20. 21:44:35
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	87	0	0	10	6	143
Geri____	286	16	158	26	6	5201


2015.04.20. 21:44:59
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	333	16	127	31	8	5393
Geri____	82	0	0	12	9	-109


2015.04.20. 21:45:16
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	187	16	88	21	3	5031
Geri____	51	0	0	6	3	175


2015.04.20. 21:48:29
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	214	16	107	22	2	5314
Geri____	120	0	0	7	6	-140


2015.04.20. 21:48:44
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	215	16	117	20	3	4974
Geri____	53	0	0	7	8	-473


2015.04.20. 21:49:04
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	260	16	90	25	4	5320
Geri____	72	0	0	9	6	36


2015.04.20. 21:51:13
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	133	0	0	15	15	-683
Geri____	511	16	286	31	10	5341


2015.04.20. 21:51:34
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	311	16	109	25	7	4914
Geri____	78	0	0	11	6	239


2015.04.20. 21:59:38
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	74	0	0	10	8	-163
Geri____	274	16	154	22	5	4941


2015.04.20. 21:59:55
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	231	16	103	23	5	4968
Geri____	52	0	0	8	8	-374


2015.04.20. 22:00:55
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	336	16	129	34	13	4947
Geri____	197	0	0	22	14	198


2015.04.20. 22:01:21
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	115	0	0	17	13	-192
Geri____	472	16	207	31	13	4793


2015.04.20. 22:01:44
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	210	16	105	26	7	4960
Geri____	115	0	0	14	9	107


2015.04.20. 22:02:08
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	167	0	0	17	13	-166
Geri____	221	16	107	30	12	4617


2015.04.20. 22:02:40
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	114	0	0	17	14	-343
Geri____	569	16	202	36	13	5336


2015.04.20. 22:03:06
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	97	0	0	15	12	-251
Geri____	226	16	460	28	9	5223


2015.04.20. 22:03:32
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	333	16	141	27	9	4857
Geri____	119	0	0	13	10	-140


2015.04.20. 22:03:53
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	199	16	96	25	6	4995
Geri____	88	0	0	10	6	144


2015.04.20. 22:04:23
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	381	16	148	33	11	5188
Geri____	115	0	0	16	11	7


2015.04.20. 22:04:42
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	208	16	85	24	6	4889
Geri____	94	0	0	10	5	297


2015.04.20. 22:05:02
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	220	16	116	27	6	5226
Geri____	76	0	0	11	9	-212


2015.04.20. 22:05:21
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	205	16	111	27	8	4913
Geri____	88	0	0	11	10	-356


2015.04.20. 22:05:46
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	390	16	123	26	4	5518
Geri____	99	0	0	8	6	-50


2015.04.20. 22:06:03
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	213	16	107	24	4	5213
Geri____	55	0	0	7	5	-22


2015.04.20. 22:06:25
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	113	0	0	19	14	-143
Geri____	271	16	83	32	13	4668


2015.04.20. 22:06:42
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	214	16	106	24	4	5213
Geri____	55	0	0	7	5	-22


2015.04.20. 22:07:22
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	53	0	0	6	4	26
Geri____	234	16	110	18	2	4927


2015.04.20. 22:07:45
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	240	16	94	19	0	5314
Geri____	49	0	0	6	3	174


2015.04.20. 22:08:06
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
AI______	74	0	0	10	7	-13
Geri____	212	16	197	26	6	5203


2015.04.20. 22:08:23
NICK	SHOOTS	ENDPLANETS	ENDUNITS	PLANETSCAPTURED	PLANETSLOST	TOTAL
